1574,Chicago,12,Adventure
1576,Resident Evil,12,Adventure
1577,Resident Evil: Apocalypse,12,Adventure
1578,Raging Bull,12,Adventure
1579,Apocalypto,12,Adventure
1581,The Holiday,12,Adventure
1584,School of Rock,12,Adventure
1585,It's a Wonderful Life,12,Adventure
1586,Secret Window,12,Adventure
1587,What's Eating Gilbert Grape,12,Adventure
1588,Bring It On,12,Adventure
1590,Copying Beethoven,12,Adventure
1591,Nirgendwo in Afrika,12,Adventure
1593,Night at the Museum,12,Adventure
1597,Meet the Parents,12,Adventure
1598,Cape Fear,12,Adventure
1599,I Heart Huckabees,12,Adventure
1613,The 51st State,12,Adventure
1619,The Way of the Gun,12,Adventure
1620,Hitman,12,Adventure
1621,Trading Places,12,Adventure
1624,Liar Liar,12,Adventure
1635,The Island,12,Adventure
1636,Bedazzled,12,Adventure
1637,Speed,12,Adventure
1639,Speed 2: Cruise Control,12,Adventure
1640,Crash,12,Adventure
1642,The Net,12,Adventure
1645,A Time to Kill,12,Adventure
1646,Freedom Writers,12,Adventure
1648,Bill & Ted's Excellent Adventure,12,Adventure
1649,Bill & Ted's Bogus Journey,12,Adventure
1651,La sirène du Mississipi,12,Adventure
1656,The Legend of Zorro,12,Adventure
1667,La Marche de l'empereur,12,Adventure
1669,The Hunt for Red October,12,Adventure
1677,Ray,12,Adventure
1683,The Reaping,12,Adventure
1685,Beneath the Planet of the Apes,12,Adventure
1687,Escape from the Planet of the Apes,12,Adventure
1688,Conquest of the Planet of the Apes,12,Adventure
1690,Hostel,12,Adventure
1691,Hostel: Part II,12,Adventure
1696,The Devil's Rejects,12,Adventure
1698,Anatomie,12,Adventure
1701,Con Air,12,Adventure
1705,Battle for the Planet of the Apes,12,Adventure
1710,Copycat,12,Adventure
1717,All the King's Men,12,Adventure
1722,Captain Corelli's Mandolin,12,Adventure
1724,The Incredible Hulk,12,Adventure
1725,West Side Story,12,Adventure
1726,Iron Man,12,Adventure
1729,The Forbidden Kingdom,12,Adventure
1734,The Mummy Returns,12,Adventure
1735,The Mummy: Tomb of the Dragon Emperor,12,Adventure
1770,Michael Collins,12,Adventure
1771,Captain America: The First Avenger,12,Adventure
1777,Fahrenheit 9/11,12,Adventure
1779,Roger & Me,12,Adventure
1781,An Inconvenient Truth,12,Adventure
1788,Footloose,12,Adventure
1792,Stuck on You,12,Adventure
1808,Velvet Goldmine,12,Adventure
1809,The Rules of Attraction,12,Adventure
1813,The Devil's Advocate,12,Adventure
1817,Phone Booth,12,Adventure
1819,"You, Me and Dupree",12,Adventure
1824,50 First Dates,12,Adventure
1830,Lord of War,12,Adventure
1831,The Next Best Thing,12,Adventure
1832,Dogma,12,Adventure
1833,Rent,12,Adventure
1844,Entrapment,12,Adventure
1850,Man on the Moon,12,Adventure
1852,World Trade Center,12,Adventure
1858,Transformers,12,Adventure
1865,Pirates of the Caribbean: On Stranger Tides,12,Adventure
1874,Goodbye Bafana,12,Adventure
1878,Fear and Loathing in Las Vegas,12,Adventure
1880,Red Dawn,12,Adventure
1883,Malcolm X,12,Adventure
1885,The Karate Kid,12,Adventure
1887,Marie Antoinette,12,Adventure
1891,The Empire Strikes Back,12,Adventure
1892,Return of the Jedi,12,Adventure
1893,Star Wars: Episode I - The Phantom Menace,12,Adventure
1894,Star Wars: Episode II - Attack of the Clones,12,Adventure
1895,Star Wars: Episode III - Revenge of the Sith,12,Adventure
1900,Traffic,12,Adventure
1901,In Good Company,12,Adventure
1903,Vanilla Sky,12,Adventure
1904,Memoirs of a Geisha,12,Adventure
1907,The Beach,12,Adventure
1909,Don Juan DeMarco,12,Adventure
1911,The 13th Warrior,12,Adventure
1913,Mar adentro,12,Adventure
1921,Sweet November,12,Adventure
1924,Superman,12,Adventure
1927,Hulk,12,Adventure
1930,The Amazing Spider-Man,12,Adventure
1931,Stomp the Yard,12,Adventure
1933,The Others,12,Adventure
1934,Shakespeare in Love,12,Adventure
1946,eXistenZ,12,Adventure
1947,An Unfinished Life,12,Adventure
1948,Crank,12,Adventure
1949,Zodiac,12,Adventure
1950,Lucky You,12,Adventure
1951,Manderlay,12,Adventure
1954,The Butterfly Effect,12,Adventure
1955,The Elephant Man,12,Adventure
1956,Gerry,12,Adventure
1957,Enough,12,Adventure
1958,8 femmes,12,Adventure
1961,My Name Is Bruce,12,Adventure
1966,Alexander,12,Adventure
1969,Bandidas,12,Adventure
1970,The Grudge,12,Adventure
1975,The Grudge 2,12,Adventure
1979,4: Rise of the Silver Surfer,12,Adventure
1985,The Constant Gardener,12,Adventure
1988,A Mighty Heart,12,Adventure
1989,My Blueberry Nights,12,Adventure
1995,Lara Croft: Tomb Raider,12,Adventure
